Gaia ID,Activity Timestamp,IP Address,Proxiedhost IP Address,Is Non-routable IP Address,Activity Country,Activity Region,Activity City,User Agent String,Product Name,Sub-Product Name,Activity Type,Gmail Access Channel
584927454073,2022-12-15 11:07:41 UTC,88.235.240.166,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 11:07:38 UTC,88.235.240.166,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 11:07:36 UTC,88.235.240.166,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 11:07:23 UTC,5.229.152.44,,No,,,,Os : ANDROID_OS.,Other,Other,,
584927454073,2022-12-15 11:05:24 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 10:27:31 UTC,5.229.152.44,,No,,,,App : PLAY_APP. App Version : 33.5.16. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 10:27:30 UTC,5.229.152.44,,No,,,,App : PLAY_APP. App Version : 33.5.16. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 10:27:30 UTC,5.229.152.44,,No,,,,App : PLAY_APP. App Version : 33.5.16. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 10:22:54 UTC,5.229.152.44,,No,,,,Os : ANDROID_OS.,Other,Other,,
584927454073,2022-12-15 10:01:43 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 10:01:38 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 09:45:24 UTC,5.229.152.44,,No,,,,Os : ANDROID_OS.,Other,Other,,
584927454073,2022-12-15 09:21:56 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 09:21:55 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 09:17:16 UTC,5.229.152.44,,No,,,,Os : ANDROID_OS.,Other,Other,,
584927454073,2022-12-15 09:08:16 UTC,5.229.152.44,,No,,,,App : GMAIL_APP. Os : ANDROID_OS. Device Type : MOBILE.,Gmail,Other,,
584927454073,2022-12-15 09:04:45 UTC,5.229.152.44,,No,,,,App : GMAIL_APP. Os : ANDROID_OS. Device Type : MOBILE.,Gmail,Other,,
584927454073,2022-12-15 09:04:45 UTC,5.229.152.44,,No,,,,App : GMAIL_APP. Os : ANDROID_OS. Device Type : MOBILE.,Gmail,Other,,
584927454073,2022-12-15 09:01:46 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 09:01:44 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 09:01:43 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 08:38:50 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 08:38:49 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 08:32:59 UTC,5.229.152.44,,No,,,,Os : ANDROID_OS.,Other,Other,,
584927454073,2022-12-15 08:31:48 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 08:31:47 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 08:31:44 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 08:23:15 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 08:23:12 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 08:23:10 UTC,5.229.152.44,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 08:21:56 UTC,5.229.152.44,,No,,,,Os : ANDROID_OS.,Other,Other,,
584927454073,2022-12-15 08:10:32 UTC,88.235.240.143,,No,,,,,Other,Other,,
584927454073,2022-12-15 08:10:31 UTC,88.235.240.143,,No,,,,,Other,Other,,
584927454073,2022-12-15 08:08:41 UTC,88.235.240.143,,No,,,,App : GMAIL_APP. Os : ANDROID_OS. Device Type : MOBILE.,Gmail,Other,,
584927454073,2022-12-15 08:04:43 UTC,88.235.240.143,,No,,,,App : GMAIL_APP. Os : ANDROID_OS. Device Type : MOBILE.,Gmail,Other,,
584927454073,2022-12-15 08:04:42 UTC,88.235.240.143,,No,,,,App : GMAIL_APP. Os : ANDROID_OS. Device Type : MOBILE.,Gmail,Other,,
584927454073,2022-12-15 07:49:04 UTC,88.235.240.143,,No,,,,App : DRIVE_APP. Os : ANDROID_OS.,Drive,Other,,
584927454073,2022-12-15 07:45:13 UTC,88.235.240.143,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 07:45:12 UTC,88.235.240.143,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 07:45:11 UTC,88.235.240.143,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 07:45:10 UTC,88.235.240.143,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 07:45:08 UTC,88.235.240.143,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 07:38:59 UTC,88.235.240.143,,No,,,,,Other,Other,,
584927454073,2022-12-15 07:38:58 UTC,88.235.240.143,,No,,,,,Other,Other,,
584927454073,2022-12-15 07:38:02 UTC,88.235.240.143,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 07:38:01 UTC,88.235.240.143,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
584927454073,2022-12-15 07:37:51 UTC,88.235.240.143,,No,,,,Os : ANDROID_OS.,Other,Other,,
584927454073,2022-12-15 07:35:05 UTC,88.235.240.143,,No,,,,,Other,Other,,
584927454073,2022-12-15 07:35:04 UTC,88.235.240.143,,No,,,,,Other,Other,,
584927454073,2022-12-15 07:26:03 UTC,88.235.240.143,,No,,,,App : OTHER_APP. Os : ANDROID_OS. Os Version : 9. Device Type : MOBILE.,Other,Other,,
